id,imdb_id,status,adult,video,title,original_title,original_language,overview,tagline,keywords,watch_providers,genres,production_companies,production_countries,spoken_languages,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,belongs_to_collection,overview_en
13696,tt0029870,Released,False,False,Anjos de Cara Suja,Angels with Dirty Faces,en,"Rocky (James Cagney) e Jerry (Pat O'Brien) são dois amigos de infância que viviam em um bairro barra-pesada de Nova York. Depois de crescidos, eles tomam rumos bem diferentes: Rocky se torna um famoso gângster e Jerry um padre engajado. As crianças da vizinhança idolatram o criminoso, mas perdem um pouco de respeito depois que ele cede aos pedidos de Jerry para não fazer uma execução. O caminho dos dois vai se cruzar, assim como seus interesses diversos.",A saga dos garotos de cara suja da América... e as pausas que a vida não lhes dá!,"casino, based on novel or book, gangster, film noir, black and white, dead end kids, juvenile delinquent, catholic, reform school, catholic priest",Belas Artes à La Carte,"Crime, Drama",Warner Bros. Pictures,United States of America,English,633000,1700000,97,1.3596,7.5,346,1938-11-26,,"Childhood chums Rocky Sullivan and Jerry Connelly grow up on opposite sides of the fence: Rocky matures into a prominent gangster, while Jerry becomes a priest, tending to the needs of his old tenement neighborhood."
338,tt0301357,Released,False,False,"Adeus, Lênin!","Good Bye, Lenin!",de,"A mãe de Alexander, fiel devota do socialismo na antiga Alemanha Oriental, tem um ataque cardíaco ao ver o filho em uma passeata contra o sistema vigente. Quando ela acorda do coma, após a queda do muro de Berlim, o médico aconselha a Alexander que ela evite emoções fortes, pois outro ataque tão cedo seria fatal. Com o peso na consciência pelo estado atual de sua mãe, Alex faz de tudo para que ela continue vivendo em uma ilusória Alemanha socialista, mudando embalagens de produtos industrializados e até mesmo inventando documentários televisivos para preencher as brechas do dia-a-dia do recente capitalismo no país.",Ele contou a melhor mentira da história!,"husband wife relationship, coma, bureaucracy, police state, berlin wall, loss of loved one, german democratic republic, socialism, single, hostile, factual, optimistic",,"Comédia, Drama","WDR, X Filme Creative Pool, ARTE",Germany,Deutsch,4800000,79384880,121,2.2889,7.538,2591,2003-02-13,,Alex Kerner's mother was in a coma while the Berlin wall fell. When she wakes up he must try to keep her from learning what happened (as she was an avid communist supporter) to avoid shocking her which could lead to another heart attack.
433471,tt6267732,Released,False,False,Lou,Lou,en,"O filme gira em torno de uma criatura chamada Lou, que reside na caixa de achados e perdidos de um playground. Ele é composto de um hoodie vermelho e algumas bolas de beisebol, enquanto tenta manter um olho protetor sobre as crianças enquanto elas brincam. Quando um valentão chamado JJ começa a aterrorizar as outras crianças, Lou decide tomar uma atitude para protegê-las.",,short film,Disney Plus,"Família, Fantasia, Animação, Comédia",Pixar,United States of America,No Language,0,0,6,1.4278,7.537,421,2017-06-16,,A Pixar short about a lost-and-found box and the unseen monster within.
375572,tt4300480,Released,False,False,Veloz Como o Vento,Veloce come il vento,it,"A paixão por motores sempre correu nas veias de Giulia De Martino. Ela vem de uma família de campeões de corridas de automóveis. Também ela é um piloto, um talento excepcional que aos dezessete anos participa do Campeonato GT, sob a orientação de seu pai Mario. Até que em um dia tudo muda e Giulia tem de enfrentar sozinha as pistas e a vida. Para complicar a situação, seu irmão Loris retorna de forma inesperada. Eles serão obrigados a trabalhar em conjunto, em uma sucessão de adrenalina e emoção, descobrindo o quão difícil e importante é tentar ser uma família. O drama é baseado em uma história real.",,"sports, racing, motorsport",,"Drama, Ação","Fandango, Lucana Film Commission, RAI, MiC",Italy,Italiano,0,2412312,119,2.0907,7.537,962,2016-04-07,,"Giulia De Martino is a pilot. At seventeen she participates in the GT Championship, under the guidance of her father Mario. But one day everything changes and Giulia has to face alone both the track and her own life."
138843,tt1457767,Released,False,False,Invocação do Mal,The Conjuring,en,"Harrisville, Rhode Island, Estados Unidos, 1968. Os investigadores paranormais Ed e Lorraine Warren trabalham para ajudar uma família aterrorizada por uma presença sombria em sua fazenda. Forçados a confrontar uma entidade poderosa, os Warrens se vêem presos no caso mais aterrorizante de suas vidas. Baseado numa história real.",Baseado em arquivos de uma investigação real do casal Warren.,"sibling relationship, 1970s, cellar, exorcism, haunted house, possession, rhode island, based on true story, paranormal investigation, crucifix, ghost, demonic, demonic spirit, demonology, psychic vision, malevolent spirit, frightened, horrified",HBO Max,"Terror, Thriller","Evergreen Media Group, New Line Cinema, The Safran Company",United States of America,English,13000000,321293998,112,12.9428,7.537,12549,2013-07-18,Invocação do Mal: Coleção,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives."
12163,tt1125849,Released,False,False,O Lutador,The Wrestler,en,"Randy ""Carneiro"" Robinson é um solitário e famoso lutador de wrestler que se sustenta através das lutas e de ""bicos"". Após um combate, Randy sofre um infarto e, depois de uma cirurgia, é informado que corre risco de morte se voltar a lutar. Assustado, divide sua angústia com uma stripper, por quem nutre um desejo e, que o ajuda a retomar o contato sua filha. Dividido entre um passado de glória e um futuro incerto, ele se vê pressionado a retornar ao ringue para uma importante revanche que pode mudar a sua vida.",Só a vida pode nocauteá-lo.,"daughter, new jersey, supermarket, heart attack, redemption, ambition, barbed wire, stripper, steroids, fame, shocking, pro wrestling, reflective, pro wrestlers, absurd, cruel",Diamond Films Amazon Channel,"Drama, Romance","Wild Bunch, Top Rope, Saturn Films, Protozoa Pictures","United States of America, France",English,6000000,44734660,109,3.3081,7.536,3949,2008-09-07,,"Aging wrestler Randy ""The Ram"" Robinson is long past his prime but still ready and rarin' to go on the pro-wrestling circuit. After a particularly brutal beating, however, Randy hangs up his tights, pursues a serious relationship with a long-in-the-tooth stripper, and tries to reconnect with his estranged daughter. But he can't resist the lure of the ring and readies himself for a comeback."
8327,tt0071615,Released,False,False,A Montanha Sagrada,La montaña sagrada,es,"Um alquimista reúne um grupo de pessoas para representar os planetas do sistema solar. Sua intenção é submetê-los a estranhos rituais místicos antes de enviá-los para a Ilha de Lotus, onde escalarão a Montanha Sagrada para substituir os deuses que secretamente governam o universo.",,"mexico, paraplegic, christianity, religion and supernatural, symbolism, surreal, satire, surrealism, thief, enlightenment, avant-garde, crucifix, blasphemy, alchemy, psychedelic, alchemist, complex, baffled",Cultpix,Drama,ABKCO Films,United States of America,"English, Español",750000,96262,114,2.3809,7.5,1000,1973-11-29,,The Alchemist assembles together a group of people from all walks of life to represent the planets in the solar system. The occult adept's intention is to put his recruits through strange mystical rites and divest them of their worldly baggage before embarking on a trip to Lotus Island. There they ascend the Holy Mountain to displace the immortal gods who secretly rule the universe.
722778,tt12680684,Released,False,False,The Hand of God: A Mão de Deus,È stata la mano di Dio,it,"Na Nápoles dos anos 80, um jovem louco por futebol se vê diante de uma tragédia familiar que define seu futuro incerto, porém promissor, como cineasta.",,"italy, naples, italy, loss of virginity, family relationships, coming of age, poverty, teenage boy, football (soccer) fan, semi autobiographical, 1980s","Netflix, Netflix Standard with Ads",Drama,The Apartment Pictures,Italy,Italiano,13049974,167909,130,2.6801,7.535,1759,2021-11-24,,"In 1980s Naples, Italy, an awkward Italian teen struggling to find his place experiences heartbreak and liberation after he's inadvertently saved from a freak accident by football legend Diego Maradona."
552178,tt9071322,Released,False,False,O Preço da Verdade,Dark Waters,en,Um advogado arrisca sua carreira e família para descobrir um sombrio segredo escondido por uma das maiores empresas do mundo e levar justiça a uma comunidade perigosamente exposta por décadas a produtos químicos mortais.,A luta incansável por justiça.,"pollution, grave, biography, based on true story, lawsuit, west virginia, cancer, lawyer, biting, farmer, water pollution, government corruption, mysterious, paranoid, grim, 1990s, somber, based on magazine, newspaper or article, anxious, legal thriller, chemical contamination, blood test, clinical, suspenseful, critical, foreboding, ominous",Lionsgate+ Amazon Channels,"Drama, Thriller","Participant, Willi Hill, Killer Films",United States of America,English,20000000,13601384,126,6.13,7.534,2471,2019-11-22,,"A tenacious attorney uncovers a dark secret that connects a growing number of unexplained deaths to one of the world's largest corporations. In the process, he risks everything — his future, his family, and his own life — to expose the truth."
308369,tt2582496,Released,False,False,"Eu, Você e a Garota Que Vai Morrer",Me and Earl and the Dying Girl,en,"Greg (Thomas Mann) está levando o último ano do ensino médio o mais anonimamente possível, evitando interações sociais, enquanto, em segredo, está fazendo animados filmes bizarros com Earl (RJ Cyler), seu único amigo. Mas tanto o anonimato quanto a amizade dos dois é abalada quando a mãe de Greg o força a fazer amizade com um colega de classe que tem leucemia.",Uma amizadezinha nunca matou ninguêm,"high school, tattoo, based on novel or book, melancholy, parody, leukemia, coming of age, friends, cancer, teenage boy, high school student, pittsburgh, pennsylvania, thoughtful, based on young adult novel, introspective, wistful, teenager, absurd, sentimental, bitter, compassionate, melodramatic",Disney Plus,"Drama, Comédia","Indian Paintbrush, Rhode Island Ave. Productions",United States of America,English,0,0,105,2.9689,7.534,2719,2015-06-12,,"Greg is coasting through senior year of high school as anonymously as possible, avoiding social interactions like the plague while secretly making spirited, bizarre films with Earl, his only friend. But both his anonymity and friendship threaten to unravel when his mother forces him to befriend a classmate with leukemia."
37769,tt0075178,Released,False,False,Il secondo tragico Fantozzi,Il secondo tragico Fantozzi,it,,,,,Comédia,Rizzoli Film,Italy,Italiano,0,0,110,0.5355,7.534,618,1976-04-15,Fantozzi Collection,The frustrating adventures of a humble employee who all the time has to fullfill the wishes and desires of his bosses.
